神戸市感染症発生動向調査週報 平成28年6月8日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第22週 2016年 5月 30日 ～ 2016年 6月 5日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,2,1,,,,,,,,3,,,,,,,,,,,,1,,2,,,,,,
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,"今週、風しんの届出が2例ありまし た。主な症状は全身に広がる赤い 発しん、発熱、耳の後部や首すじ のリンパ節腫脹で、感染経路は飛 沫・接触感染です。妊婦特に妊娠 初期の女性が風しんに感染すると 胎児も感染し、難聴、心疾患、白 内障等の障害を持って生まれてく る可能性があります。妊娠する前 に（男性でも周りに妊婦がいる方 は）予防接種を受けましょう（妊 娠中は接種できません。女性は接 種前一か月と接種後二か月後は避 妊が必要です）。なお、麻しんの 感染も防ぐためにMRワクチンの接 種を推奨しています。神戸市では 風しん予防接種費用の一部助成 （助成額2,500円）を行っていま す。対象者等詳細は神戸市ホーム ページにてご確認ください。",,,,
ＲＳウイルス感染症,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
咽頭結膜熱,1,1,,,,4,,5,,11,,1,4,3,,,1,,1,,,,,1,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,5,6,4,,2,5,5,1,8,36,,,,2,5,9,2,3,3,6,1,2,1,2,,,,,,
感染性胃腸炎,32,9,19,8,35,10,55,100,15,283,2,23,54,22,32,26,22,15,13,14,8,26,1,25,,,,,,
水痘,,,,,2,,,2,4,8,,,1,,2,,2,2,1,,,,,,,,,,,
手足口病,2,,1,,,,,3,2,8,,,5,2,1,,,,,,,,,,,,,,,
伝染性紅斑,2,,2,2,2,,1,2,,11,,,,,1,1,2,2,3,1,,1,,,,,,,,
突発性発疹,2,1,1,,,,3,7,,14,,8,5,1,,,,,,,,,,,,,,,,
百日咳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヘルパンギーナ,2,,,,1,1,6,5,,15,,,5,6,2,1,,,1,,,,,,,,,,,
流行性耳下腺炎,4,2,2,,16,,3,8,5,40,,,,5,6,5,5,11,3,1,1,3,,,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性角結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（定点機関から報告されたその他の感染症情報）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東灘区○ノロウイルス感染症４例：年齢・性別不詳（６１０１） 東灘区○ロタウイルス感染症９例：年齢・性別不詳（６１０１） 東灘区○アデノウイルス感染症１例：年齢・性別不詳（６１０１） 灘　 区○マイコプラズマ感染症１例：５～９歳男（６２０２） 須磨区○ヒトメタニューモウイルス感染症：患者数・年齢・性別不明（６７０２） 垂水区○アデノウイルス感染症１例：０～４歳男（６８０２） 垂水区○ノロウイルス感染症１例：０～４歳女（６８０２） 西　 区○ヒトメタニューモウイルス感染症１例：０～４歳男（６９０５）,,,,,,,,,,,【結核に関する情報】　　今週の結核届出患者数は10人（うち潜在性結核感染症4人）です。 【市内の感染症の状況】 　　　市内で流行性耳下腺炎（おたふくかぜ）が流行しています。 　　　患者報告数は例年よりもかなり多くなっています。 　　　髄膜炎や難聴など重症化することがあり、予防接種が有効です。 　　　１歳以上で接種することができます（任意・有料） 【感染症発生動向調査事業実施要綱】 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,
〔お知らせ〕　バックナンバーは神戸市のホームページからご覧いただけます。 【感染症発生動向調査事業実施要綱】 　神戸市　発生動向　〔検索〕 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　または、神戸市ホームページ上段のバナーを以下のとおりたどってください。 ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　（トップページ ＞ くらし・手続き ＞ 健康・医療 ＞ 感染症・予防接種 ＞ 感染症発生動向） 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
