神戸市感染症発生動向調査週報 平成28年10月26日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第42週 2016年 10月 17日 ～ 2016年 10月 23日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,,,1,,2,,1,4,1,9,,,1,,,,,,1,,,3,,,2,1,1,,,
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,10月25日・26日、市内小中学校 （灘区・須磨区）で今季初めてイ ンフルエンザによる学級閉鎖があ りました。インフルエンザの感染 経路は飛沫・接触感染で潜伏期(18 ～72時間)後に、38℃以上の高熱、 頭痛、関節痛、筋肉痛等の症状が 突然現れます。また、肺炎・脳症 等を発症し、重症化することがあ ります。神戸市では昨季8例のイン フルエンザによる急性脳炎の届出 がありました（患者は全員13歳以 下）。ワクチンは発症防止・重症 化予防に効果があり、小児や高齢 者等免疫力が低い方は積極的な接 種が望まれます。流行期に入る 前、遅くても12月中旬までにはワ クチンを接種しましょう。(例年12 月頃に流行開始、1月下旬～2月上 旬にピークを迎えます),,,,
ＲＳウイルス感染症,1,1,3,,6,1,2,10,10,34,4,9,13,5,3,,,,,,,,,,,,,,,
咽頭結膜熱,,3,,,,,,,11,14,,,,,3,3,1,3,2,,,2,,,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,2,6,,,1,,2,2,4,17,,,,,1,3,1,3,2,1,1,2,1,2,,,,,,
感染性胃腸炎,5,1,9,5,21,7,13,60,13,134,,12,13,13,11,9,11,12,6,5,8,17,3,14,,,,,,
水痘,1,,,,1,,4,1,,7,,,1,1,3,1,,1,,,,,,,,,,,,
手足口病,1,2,,,1,,2,6,1,13,,,5,2,2,1,1,1,,,,,,1,,,,,,
伝染性紅斑,,,1,1,1,,,,,3,,,,1,,,1,,,,1,,,,,,,,,
突発性発疹,,1,,,2,,3,1,2,9,,1,6,1,1,,,,,,,,,,,,,,,
百日咳,,,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,
ヘルパンギーナ,1,,,,,,,,2,3,,,,1,,1,,1,,,,,,,,,,,,
流行性耳下腺炎,15,1,10,3,13,5,13,5,10,75,,,,6,4,8,15,9,13,7,4,8,1,,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,平成28年10月15日から神戸市高齢,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,者インフルエンザ予防接種公費助成,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,等が始まりました。（詳細はこちら）,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性角結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（定点機関から報告されたその他の感染症情報）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東灘区○ヒトメタニューモウイルス感染症２例：０～４歳男女（６１０１） 東灘区○マイコプラズマ肺炎１例：０～４歳女（６１０１） 灘 区○マイコプラズマ感染症３例：５～９歳女、１０代男（６２０２） 中央区カンピロバクター腸炎１例：５～９歳女（６３０１） 北 区○アデノウイルス感染症１例：０～４歳男（６５０５） 北 区○マイコウラズマ感染症２例：０～４歳男、５～９歳男（６５０５） 垂水区○マイコプラズマ感染症４例：性別・年齢不詳（６８０４） 垂水区○病原性大腸菌（0-158）感染症１例：性別・年齢不詳（６８０４） 西 区○マイコウラズマ感染症３例：５～９歳男女（６９０２） 西 区○ロタ感染症１例：年齢・性別不詳（６９０３） 西 区○アデノウイルス感染症１例：年齢・性別不詳（６９０３） 西 区○マイコプラズマ感染症１例：１０代男（６９０３）,,,,,,,,,,,【結核に関する情報】 今週の結核届出患者数は14人（うち潜在性結核感染症1人）です。 【市内の感染症の状況】 全国で梅毒患者が急増しており、特に女性の患者が増えています。 神戸市の平成28年の報告数は10月26日時点で48例となり過去最多です。 （平成27年：38例 平成26年：14例 平成25年：17例） 神戸市では毎週水曜日（18:00～20:00）にHIV・梅毒・クラミジアの 無料・匿名検査を実施しています。詳細は市ＨＰでご確認ください。 【感染症発生動向調査事業実施要綱】 http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,
〔お知らせ〕 バックナンバーは神戸市のホームページからご覧いただけます。 【感染症発生動向調査事業実施要綱】 http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
神戸市 発生動向 〔検索〕 または、神戸市ホームページ上段のバナーを以下のとおりたどってください。 ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する （トップページ ＞ くらし・手続き ＞ 健康・医療 ＞ 感染症・予防接種 ＞ 感染症発生動向） システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
