神戸市感染症発生動向調査週報 平成28年2月10日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第５週 2016年 2月 1日 ～ 2016年 2月 7日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,139,89,121,51,228,78,144,223,338,"1,411",4,12,38,48,71,102,128,83,132,89,98,246,53,46,90,88,47,21,11,4
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,インフルエンザの定点あたり患者 数は29.40人となり、警報レベル (同30人以上)に近づいています。 警報レベルとは本格的な流行を示 す指標で、過去の動向をみると 警報レベルを超えた週又はその次 の週にピークを示すことが多いで す。全ての区で患者が増加し学校 や幼稚園でも連日学級閉鎖が報告 されています。 国立感染症研究所によるとこれま でに検出したウイルスは2009年に 新型インフルエンザとして流行し たH1N1型が全体の半数を占めて最 も多く、次いでＢ型が３割、Ａ香 港型が２割となっています。 手洗い・うがい、マスク着用、室 内の十分な湿度保持（50～60％） など感染予防に努めましょう。,,,,
ＲＳウイルス感染症,3,,,,1,,,5,1,10,6,1,2,1,,,,,,,,,,,,,,,,
咽頭結膜熱,2,,,,,1,,4,2,9,,,1,,3,2,3,,,,,,,,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,7,9,8,,1,1,5,9,28,68,,,2,2,7,4,12,7,6,7,5,11,1,4,,,,,,
感染性胃腸炎,16,5,4,7,31,12,36,60,17,188,3,8,20,16,17,32,13,5,9,8,8,19,9,21,,,,,,
水痘,1,,,,2,,1,1,2,7,,,,1,1,,,1,1,1,,2,,,,,,,,
手足口病,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,
伝染性紅斑,1,4,,,8,2,,2,3,20,,,,1,,4,2,4,,2,4,3,,,,,,,,
突発性発疹,2,,2,,,1,,2,1,8,,3,4,1,,,,,,,,,,,,,,,,
百日咳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヘルパンギーナ,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,
流行性耳下腺炎,1,,,,3,,3,3,3,13,,,,,2,4,2,1,1,1,,2,,,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性角結膜炎,2,,,,1,2,,,,5,,,,1,,,,,,,,,,,2,,2,,,
（定点機関から報告されたその他の感染症情報）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東灘区○マイコプラズマ感染症１例：１０代男（６１０１） 灘　 区○マイコプラズマ感染症１例：０～４歳男（６２０２） 中央区○アデノウイルス感染症１例：０～４歳男（６３０１） 中央区○マイコプラズマ感染症１例：０～４歳男（６３０１） 北　 区○アデノウイルス感染症３例：０～４歳男女、５～９歳女（６５０５） 垂水区○病原性大腸菌感染症４例：性別・年齢不詳（６８０４） 垂水区○細菌性腸炎（カンピロバクター）４例：年齢不詳（６８０４） 西　 区○病原性大腸菌とカンピロバクターの混合感染１例：１０代女（６９０１） 西　 区○マイコプラズマ感染症２例：５～９歳女、４０代女（６９０２）,,,,,,,,,,,【結核に関する情報】　　今週の結核届出患者数は10人（うち潜在性結核感染症2人）です。 【市内の感染症の状況】 　　インフルエンザの定点あたり患者数は29.40人で注意報レベルを超え 警報レベルに近づいています。(先週は18.27人） 【感染症発生動向調査事業実施要綱】 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,
〔お知らせ〕　バックナンバーは神戸市のホームページからご覧いただけます。 【感染症発生動向調査事業実施要綱】 　神戸市　発生動向　〔検索〕 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　または、神戸市ホームページ上段のバナーを以下のとおりたどってください。 ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　（トップページ ＞ くらし・手続き ＞ 健康・医療 ＞ 感染症・予防接種 ＞ 感染症発生動向） 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
