神戸市感染症発生動向調査週報 平成28年7月6日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第26週 2016年 6月 27日 ～ 2016年 7月 3日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,今年オリンピックが開催されるブ ラジルへ観光に行かれる方が多い と予想されています。ブラジル等 中南米では毎年蚊に刺されて感染 するデング熱が流行しています が、同じように感染するジカウイ ルス感染症、黄熱、マラリアにも 注意が必要です。黄熱は致死率の 高い疾患です。虫除け剤(DEET)の 使用、長袖の服の着用、蚊帳の使 用等で蚊に刺されないよう注意 し、渡航前には黄熱ワクチンの予 防接種を受けましょう。海外に行 く前に接種しておきたい他の予防 接種もあります。下記の厚労省 ホームページを参考にして下さ い。その他、動物に近寄らない、 川や湖に入ったりしない、生もの を食べないなどに注意しましょ う。日本に帰国後は自身の健康状 態に気をつけて、発熱などの症状 が出れば近医に相談しましょう。 夏休みにおける海外での感染症予,,,,
ＲＳウイルス感染症,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
咽頭結膜熱,1,3,,,,1,1,2,4,12,,1,6,2,1,,1,,,,,1,,,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,5,5,7,,3,,3,9,11,43,,,1,2,3,5,13,3,7,3,3,2,,1,,,,,,
感染性胃腸炎,9,4,3,6,30,1,50,66,15,184,5,15,35,18,20,20,14,5,9,8,2,11,2,20,,,,,,
水痘,1,1,,,2,1,2,3,1,11,,,1,1,1,1,2,,2,,1,2,,,,,,,,
手足口病,2,,,1,,1,1,3,8,16,,,4,5,,2,2,1,,,,,,2,,,,,,
伝染性紅斑,1,,1,,1,1,4,1,2,11,,,2,,4,1,2,1,,1,,,,,,,,,,
突発性発疹,5,,2,,3,,1,8,3,22,2,9,9,2,,,,,,,,,,,,,,,,
百日咳,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,
