神戸市感染症発生動向調査週報 平成28年11月9日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第44週 2016年 10月 31日 ～ 2016年 11月 6日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,,2,2,,,1,19,3,1,28,,,,1,1,1,2,1,4,4,3,2,2,,2,3,,1,2,
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,インフルエンザの定点あたり患者 報告数は、神戸市全体で0.6人とな り、過去7シーズンの同時期では最 も多く、例年より早く流行の兆し がみられます。また、学級閉鎖も 例年より早く、10月25日に報告さ れています。流行に備えて、こま めな手洗いやうがい、咳が出ると きのマスク着用などに加えて、栄 養バランスのとれた食事や十分な 休養をとり健康維持に努めましょ う。ワクチンは重症化を予防し、 発症をある程度抑える効果があり ます（効果がでるまで2週間程度か かるため遅くても12月中旬までに 接種しましょう）。神戸市では高 齢者の定期接種の他、小児（1～13 歳未満）は任意接種として予防接 種料金の一部公費助成等を実施し ています。詳細は神戸市HPでご確 認ください。,,,,
ＲＳウイルス感染症,2,,2,,5,,6,11,11,37,6,7,15,5,2,,2,,,,,,,,,,,,,
咽頭結膜熱,,,,1,,1,1,,,3,,1,,,,1,,,,,1,,,,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,3,1,1,,,1,1,,27,34,,,,,5,,3,2,2,3,4,12,,3,,,,,,
感染性胃腸炎,9,22,4,6,32,17,19,63,21,193,5,9,24,19,18,22,22,10,10,7,8,15,8,16,,,,,,
水痘,2,,,,1,,,1,,4,,,,,1,,,1,2,,,,,,,,,,,
手足口病,7,,5,,1,,7,3,,23,,1,9,5,2,4,1,,,1,,,,,,,,,,
伝染性紅斑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
突発性発疹,2,,,,,,2,1,1,6,,4,,2,,,,,,,,,,,,,,,,
百日咳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヘルパンギーナ,2,,1,,2,,,2,,7,,,3,2,,1,1,,,,,,,,,,,,,
流行性耳下腺炎,26,4,3,2,12,3,14,13,18,95,,2,7,6,3,15,14,11,7,8,6,15,1,,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性角結膜炎,,,,,,,,,2,2,,,,,,,,,,,,,1,,,1,,,,
（定点機関から報告されたその他の感染症情報）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東灘区○マイコプラズマ感染症５例：５～９歳男女、６０代女（６１０２） 灘 区○マイコプラズマ感染症２例：５～９歳女、１０代男（６２０２） 北 区○アデノウイルス感染症１例：０～４歳女（６５０５） 垂水区○ノロウイルス感染症１例：１０代男（６８０２） 西 区○マイコプラズマ肺炎１例：５～９歳男（６９０５）,,,,,,,,,,,【結核に関する情報】 今週の結核届出患者数は18人（うち潜在性結核感染症3人）です。 【市内の感染症の状況】 流行性耳下腺炎（おたふくかぜ）が注意報レベルを超えました。 第44週の定点あたり患者数は3.06人で、6年ぶりに注意報レベル（同3人以上） を超えました。市内学校園等で集団発生の報告が寄せられています。 予防にはワクチン接種が効果的です（任意・有料）。 【感染症発生動向調査事業実施要綱】 http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,
〔お知らせ〕 バックナンバーは神戸市のホームページからご覧いただけます。 【感染症発生動向調査事業実施要綱】 http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
神戸市 発生動向 〔検索〕 または、神戸市ホームページ上段のバナーを以下のとおりたどってください。 ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する （トップページ ＞ くらし・手続き ＞ 健康・医療 ＞ 感染症・予防接種 ＞ 感染症発生動向） システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
