神戸市感染症発生動向調査週報 平成28年1月27日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第３週 2016年 1月 18日 ～ 2016年 1月 24日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,63,8,23,13,88,27,35,67,86,410,1,2,14,20,26,39,51,43,21,33,13,48,17,14,31,20,7,6,4,
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,インフルエンザの定点あたり患者 報告数が8.54人となり、注意報レ ベル（同10人以上）に近づいてき ました。注意報レベルは今後４週 間以内に警報レベルの流行（同30 人以上）が発生する可能性が高い ことを指します。 先週と比べてすべての区において 急激な患者の増加が観察されてお り、公立学校でも連日学級閉鎖が 報告されています。 こまめな手洗い・うがい、マスク 着用、室内の十分な湿度保持（50 ～60％）、栄養バランスのとれた 食事の摂取など感染予防に努め、 インフルエンザの症状（突然の高 熱や全身倦怠感、筋肉痛等）が出 たときはマスクを着け早めに医療 機関を受診しましょう。,,,,
ＲＳウイルス感染症,5,,2,1,1,,1,3,6,19,2,2,7,5,1,1,,,1,,,,,,,,,,,
咽頭結膜熱,2,,2,,,,,3,,7,,,2,1,1,,2,,,1,,,,,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,6,7,1,1,6,3,9,15,28,76,,1,2,7,6,11,12,6,11,7,4,7,1,1,,,,,,
感染性胃腸炎,22,6,5,8,36,5,45,52,17,196,1,9,30,21,17,18,9,11,3,10,4,21,9,33,,,,,,
水痘,2,1,,2,3,,5,,7,20,1,,3,,3,5,1,1,3,3,,,,,,,,,,
手足口病,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
伝染性紅斑,1,1,2,,6,,,10,4,24,,,,3,2,3,5,2,3,3,1,2,,,,,,,,
突発性発疹,,,,1,,,2,1,3,7,,4,3,,,,,,,,,,,,,,,,,
百日咳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヘルパンギーナ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性耳下腺炎,2,4,,,8,,2,1,6,23,,,2,1,4,1,1,4,1,5,1,3,,,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性角結膜炎,1,1,,,,2,,,,4,,,,,,1,,,,,,,,1,,2,,,,
（定点機関から報告されたその他の感染症情報）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東灘区○アデノウイルス感染症１例：年齢・性別不詳（６１０１） 東灘区○マイコプラズマ感染症１例：５～９歳女（６１０２） 灘　 区○マイコプラズマ感染症１例：５～９歳女（６２０２） 中央区○マイコプラズマ感染症２例：１０代男（６３０１） 垂水区○病原性大腸菌感染症２例：性別・年齢不詳（６８０４） 垂水区○細菌性腸炎（カンピロバクター）２例：年齢・性別不詳（６８０４） 垂水区○マイコプラズマ感染症２例：年齢・性別不詳（６８０４） 西　 区○細菌性腸炎（カンピロバクター）１例：年齢・性別不詳（６９０２）,,,,,,,,,,,【結核に関する情報】　　今週の結核届出患者数は10人（うち潜在性結核感染症2人）です。 【市内の感染症の状況】 　○インフルエンザの定点あたり患者数は8.54人です。(先週は2.69人） 　○流行性耳下腺炎（おたふくかぜ）の報告が全国的に例年より増加しています。 予防方法としてワクチン接種があり、任意接種（公費助成なし）として 　　 １歳以上で接種することができます。 【感染症発生動向調査事業実施要綱】 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,
〔お知らせ〕　バックナンバーは神戸市のホームページからご覧いただけます。 【感染症発生動向調査事業実施要綱】 　神戸市　発生動向　〔検索〕 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　または、神戸市ホームページ上段のバナーを以下のとおりたどってください。 ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　（トップページ ＞ くらし・手続き ＞ 健康・医療 ＞ 感染症・予防接種 ＞ 感染症発生動向） 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
