神戸市感染症発生動向調査週報 平成28年6月29日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第25週 2016年 6月 20日 ～ 2016年 6月 26日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,今週、保育所からアタマジラミの 集団発生の相談がありました。 昨年神戸市では10名以上に感染拡 大した相談が4件あり、集団発生に 注意が必要です。アタマジラミは 頭髪に住み、卵を産みつけ、吸血 し、かゆみを与えます。頭髪同士 の接触や寝具・帽子・タオルの共 用などでうつります。保育園、幼 稚園、小学校低学年で見つかるこ とが多いです。アタマジラミの駆 除の方法として毎日洗髪する、 フェノトリン含有シャンプーを使 用する（卵には効果ありません） 目の細かいクシで髪をよくすく、 枕カバー等は熱湯で処理し洗濯す るなどがあります。卵は1週間で孵 化するため継続した駆除が必要で す。患者だけでなく家族、施設内 での感染予防が必要です。,,,,
ＲＳウイルス感染症,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
咽頭結膜熱,1,2,,,,,1,4,1,9,1,1,4,,1,1,,1,,,,,,,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,4,3,4,,1,,7,10,9,38,,,,3,4,5,6,4,5,5,1,4,,1,,,,,,
感染性胃腸炎,7,12,12,8,24,6,53,76,14,212,2,16,29,14,15,21,14,11,7,12,11,23,8,29,,,,,,
水痘,4,,2,,,,4,2,5,17,,3,1,,2,3,2,1,,3,1,1,,,,,,,,
手足口病,8,,,,1,,1,1,13,24,1,,6,7,1,7,,1,,,,1,,,,,,,,
伝染性紅斑,1,,,,1,3,,1,2,8,,1,1,,2,,1,,1,2,,,,,,,,,,
突発性発疹,5,,,,1,1,4,,5,16,,7,7,1,1,,,,,,,,,,,,,,,
百日咳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヘルパンギーナ,8,,6,,6,5,16,26,1,68,1,8,19,13,12,8,5,2,,,,,,,,,,,,
流行性耳下腺炎,3,1,3,,12,,7,9,7,42,,,1,2,1,6,14,5,3,4,2,2,1,1,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性角結膜炎,,,,,1,,,2,,3,,,,1,,,,,,,,,,1,,,,,1,
（定点機関から報告されたその他の感染症情報）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
