神戸市感染症発生動向調査週報 平成28年8月3日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第30週 2016年 7月 25日 ～ 2016年 7月 31日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,昨年、複数の病院や高齢者施設で 疥癬が流行した事例がありまし た。疥癬はヒゼンダニ（疥癬虫） が皮膚の最外層である角質層に寄 生し、人から人にうつる疾患で す。症状は全身のかゆみや、指、 手のひら、わきの下にできる発疹 （疥癬トンネル）です。確定診断 はヒゼンダニの検出ですが皮膚科 医でも検出することは簡単ではあ りません。疥癬は通常疥癬と角化 型疥癬の2種類で、通常疥癬のダ ニの数が数十匹であるのに対し て、角化型では100万～200万匹と 言われています。肌と肌が直接ふ れることや、疥癬患者が使用した 寝具や衣類から感染します。感染 予防として、こまめな手洗いや衣 類・シーツ類の洗濯後に乾燥機を 使用することなどが重要です。疑 わしい症状（発疹・かゆみ）があ れば皮膚科を受診しましょう。,,,,
ＲＳウイルス感染症,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,
咽頭結膜熱,7,2,,2,,,1,2,1,15,,1,3,2,3,2,2,,1,,,,,1,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,6,3,,,5,1,2,4,17,38,,,2,1,3,2,2,4,4,4,5,9,,2,,,,,,
感染性胃腸炎,17,8,4,9,10,7,17,61,8,141,1,7,27,20,7,14,13,7,7,8,3,7,3,17,,,,,,
水痘,,2,,,1,,1,,2,6,,,1,1,,,,1,,1,1,,1,,,,,,,
手足口病,1,2,3,2,2,1,3,4,,18,,1,7,5,1,2,,,,1,1,,,,,,,,,
伝染性紅斑,2,,1,,,1,,,,4,,,,1,,1,1,,1,,,,,,,,,,,
突発性発疹,2,,,,1,,2,4,1,10,,5,4,1,,,,,,,,,,,,,,,,
百日咳,,,,,,,2,,,2,,,1,1,,,,,,,,,,,,,,,,
ヘルパンギーナ,16,3,3,1,10,5,6,21,14,79,1,6,27,17,9,7,6,2,1,,,2,,1,,,,,,
流行性耳下腺炎,6,3,1,1,18,3,11,11,12,66,,,,3,3,8,14,14,10,4,2,5,1,2,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
