神戸市感染症発生動向調査週報 平成28年4月13日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第14週 2016年 4月 4日 ～ 2016年 4月 10日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,13,8,10,15,18,15,26,67,44,216,1,3,12,8,13,9,10,14,19,5,5,24,13,11,13,16,13,17,5,5
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,インフルエンザの流行は終息に向 かっていると考えられますが、新 学期が始まると再び患者数が増え る可能性があります。こまめな手 洗いなど引き続き感染予防につと めましょう。 流行性耳下腺炎(おたふくかぜ)の 報告が例年よりも多くなっていま す。3～6歳の小児に好発し、発症 数日前よりウイルスが排出され、 飛沫感染するため保育園や幼稚園 などで集団発生が起こりやすい疾 患です。発熱や耳下腺の腫れなど の症状が出たときは速やかに医療 機関を受診しましょう。予防方法 にワクチン接種があり、任意接種 （公費助成なし）として1歳以上 で接種することができます。,,,,
ＲＳウイルス感染症,1,,,,,,,1,,2,,1,,1,,,,,,,,,,,,,,,,
咽頭結膜熱,,1,,,,,3,3,1,8,,,3,2,2,1,,,,,,,,,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,7,2,4,1,2,1,2,4,9,32,,,,1,2,4,2,5,4,6,2,6,,,,,,,,
感染性胃腸炎,6,16,18,11,20,7,43,74,17,212,1,13,39,22,26,22,10,13,13,7,4,17,3,22,,,,,,
水痘,,,,4,,3,2,2,2,13,,,1,1,,1,,3,1,3,1,1,1,,,,,,,
手足口病,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
伝染性紅斑,,,,,3,2,1,,7,13,,,,1,,4,2,3,,1,1,1,,,,,,,,
突発性発疹,2,,2,,,,,4,2,10,1,3,5,1,,,,,,,,,,,,,,,,
百日咳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヘルパンギーナ,,,1,,,,,1,,2,,,,1,1,,,,,,,,,,,,,,,
流行性耳下腺炎,1,,,,11,,1,5,1,19,,,1,,1,4,4,4,,1,2,2,,,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性角結膜炎,1,,,1,,,,3,,5,,,1,,,,,,,,,,1,2,,1,,,,
（定点機関から報告されたその他の感染症情報）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東灘区○ヒトメタニューモウイルス感染症１例：年齢・性別不詳（６１０１） 東灘区○ロタウイルス感染症２例：年齢・性別不詳（６１０１） 東灘区○ノロウイルス感染症２例：年齢・性別不詳（６１０１） 灘　 区○マイコプラズマ感染症２例：５～９歳女（６２０２） 中央区○ヒトメタニューモウイルス感染症１例：０～４歳男（６３０１） 垂水区○病原性大腸菌感染症１例：性別・年齢不詳（６８０４） 垂水区○細菌性腸炎感染症（カンピロバクター）１例：性別・年齢不詳（６８０４）,,,,,,,,,,,【結核に関する情報】　　今週の結核届出患者数は14人（うち潜在性結核感染症1人）です。 【市内の感染症の状況】 　　　　インフルエンザの定点あたり患者数は4.5人となり、 注意報は解除されました。 【感染症発生動向調査事業実施要綱】 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,
〔お知らせ〕　バックナンバーは神戸市のホームページからご覧いただけます。 【感染症発生動向調査事業実施要綱】 　神戸市　発生動向　〔検索〕 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　または、神戸市ホームページ上段のバナーを以下のとおりたどってください。 ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　（トップページ ＞ くらし・手続き ＞ 健康・医療 ＞ 感染症・予防接種 ＞ 感染症発生動向） 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
