神戸市感染症発生動向調査週報 平成28年11月2日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第43週 2016年 10月 24日 ～ 2016年 10月 30日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,4,,,,,,1,7,2,14,,,,,1,1,,,,,,3,1,2,1,2,1,,2,
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,今年6月8日～10月21日に兵庫県で 9件の日本紅斑熱の届出がありま した（うち5件は神戸市を含む阪 神地域での発生）。日本紅斑熱は 「リケッチア ジャポニカ」を保 有するマダニに刺咬されると感染 します。潜伏期は2～8日、発熱、 発疹、刺し口が3兆候です。四肢 末端から出現する小豆大の紅斑は 掻痒感、疼痛がないのが特徴で、 人から人へは感染しません。 一般的には抗生剤等で治療するこ とにより予後良好ですが、治療開 始が遅れた場合、播種性血管内凝 固症候群（DIC）、多臓器不全等 により死亡することもあります。 感染予防として、山野に入る際に は肌の露出を少なくし、徐虫剤を 適宜使用するなどダニに刺されな いことが重要です。疑い患者を診 察した医師は保健所までご連絡く ださい。,,,,
ＲＳウイルス感染症,9,1,3,,2,1,8,16,11,51,5,11,20,8,6,1,,,,,,,,,,,,,,
咽頭結膜熱,,,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,3,2,,,2,1,1,,8,17,,,,,,2,1,6,4,2,,2,,,,,,,,
感染性胃腸炎,10,9,8,5,28,7,18,63,16,164,3,6,13,19,20,15,18,13,6,7,6,19,3,16,,,,,,
水痘,2,1,1,,2,,2,1,2,11,,,,,3,2,2,,1,1,,2,,,,,,,,
手足口病,13,2,5,,,,2,3,2,27,,1,18,2,2,3,1,,,,,,,,,,,,,
伝染性紅斑,,1,1,,1,,,1,,4,,,,2,,,1,,1,,,,,,,,,,,
突発性発疹,5,,,,1,,2,1,3,12,,5,4,2,,,,1,,,,,,,,,,,,
百日咳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヘルパンギーナ,2,,,1,,,1,1,2,7,,1,3,1,1,1,,,,,,,,,,,,,,
流行性耳下腺炎,20,1,5,1,10,4,5,2,4,52,,,1,2,7,3,11,9,6,3,3,5,1,1,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性角結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（定点機関から報告されたその他の感染症情報）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東灘区○ノロウイルス感染症２例：年齢・性別不明（６１０１） 東灘区○マイコプラズマ感染症２例：５～９歳男、２０代男（６１０２） 灘 区○マイコプラズマ感染症１：５～９歳男、１０代女（６２０２） 中央区マイコプラズマ感染症１例：５～９歳女（６３０１） 中央区アデノウイルス感染症１例：０～４歳男（６３０１） 北 区○アデノウイルス感染症１例：０～４歳女（６５０５） 垂水区○マイコプラズマ感染症４例：年齢・性別不明（６８０４） 垂水区○病原性大腸菌感染症１例：年齢・性別不明（６８０４） 垂水区○カンピロバクター腸炎１例：年齢・性別不明（６８０４） 西 区○アデノウイルス感染症２例：年齢・性別不明（６９０３） 西 区○マイコプラズマ感染症１例：年齢・性別不明（６９０３） 西 区○カンピロバクター腸炎１例：５～９歳女（６９０５）,,,,,,,,,,,【結核に関する情報】 今週の結核届出患者数は０人です。 【市内の感染症の状況】 腸管出血性大腸菌（O157）による溶血性尿毒症症候群（HUS）の報告がありました。 HUSは溶血性貧血、血小板減少、急性腎不全を3主徴とし、 腸管出血性大腸菌（EHEC）の感染に引き続いて発症することが多いです。 EHEC感染者の約10～15％に発症し、HUS発症者の約1～5％が死亡するとされています。 神戸市では毎年1例程度報告されています。 【感染症発生動向調査事業実施要綱】 http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,
〔お知らせ〕 バックナンバーは神戸市のホームページからご覧いただけます。 【感染症発生動向調査事業実施要綱】 http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
