神戸市感染症発生動向調査週報 平成28年10月19日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第41週 2016年 10月 10日 ～ 2016年 10月 16日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,,,,,2,,,1,,3,,,,,,1,,,,1,,1,,,,,,,,
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,"今週、HIVの報告が2例ありまし た。国内における平成27年の報告 数は1,006例（男性948例・女性58 例）で、平成19年以降1,000例以 上の報告が続いています。主な感 染経路は性行為で、同性間の性的 接触が691例（68.7%）と最も多い ですが、異性間性的接触による感 染も増加傾向にあります。また、 近年20～30代の感染者が増加して います。HIVに感染すると徐々に 免疫が低下して、数か月～十数年 の無症候期を経て、日和見感染症 や悪性腫瘍が生じてきます。 神戸市では毎週水曜日の夜間 （18:00～20:00）に三宮センター プラザ西館にてHIVの無料・匿名 検査（予約不要）を実施していま す。即日検査もあります。詳細は 市ＨＰでご確認ください。",,,,
ＲＳウイルス感染症,7,1,2,1,6,1,4,17,8,47,7,10,12,11,5,,,,,,,1,,1,,,,,,
咽頭結膜熱,,1,,,1,,,2,1,5,,,,,3,,,1,,,1,,,,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,3,2,,,1,,4,,11,21,,,,,2,,3,2,6,2,1,4,1,,,,,,,
感染性胃腸炎,4,3,3,8,18,5,23,48,16,128,3,6,13,11,11,9,13,8,7,10,8,13,1,15,,,,,,
水痘,1,1,,,,2,2,2,1,9,,,1,,2,2,,,,2,,,1,1,,,,,,
手足口病,1,2,,1,3,,4,2,,13,,2,4,2,,2,1,,1,,,1,,,,,,,,
伝染性紅斑,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,
突発性発疹,1,1,,,1,,1,1,3,8,,5,2,,,1,,,,,,,,,,,,,,
百日咳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヘルパンギーナ,4,,1,,2,,,2,1,10,,,5,,3,,,2,,,,,,,,,,,,
流行性耳下腺炎,18,1,5,4,5,6,11,6,4,60,,,,5,6,7,11,9,7,7,5,3,,,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,性感染症・HIV啓発冊子「知っとこ、,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,ホンマのこと（2016年度版）」※クリッ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,クするとダウンロードできます。,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性角結膜炎,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,
（定点機関から報告されたその他の感染症情報）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東灘区○ヒトメタニューモウイルス感染症２例：０～４歳男女（６１０１） 東灘区○マイコプラズマ肺炎１例：５～９歳男（６１０１） 灘　 区○マイコプラズマ感染症２例：５～９歳女、１０代女（６２０２） 中央区○アデノウイルス感染症１例：０～４歳男（６３０１） 北　 区○病原性大腸菌感染症１例：０～４歳女（６５０５） 垂水区○アデノウイルス感染症１例：２０代女（６８０２） 垂水区○マイコプラズマ感染症１例：性別・年齢不詳（６８０４）,,,,,,,,,,,【結核に関する情報】　　今週の結核届出患者数は８人（うち潜在性結核感染症６人）です。 【市内の感染症の状況】 ＜RSウイルス感染症が流行しています＞ 乳幼児の肺炎及び気管支炎の重要な原因となっていて、 特に心肺等に基礎疾患があると重症化しやすいといわれています。 乳幼児が呼吸器症状を示した場合は早めに医療機関受診しましょう。 【感染症発生動向調査事業実施要綱】 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,
〔お知らせ〕　バックナンバーは神戸市のホームページからご覧いただけます。 【感染症発生動向調査事業実施要綱】 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　神戸市　発生動向　〔検索〕 　または、神戸市ホームページ上段のバナーを以下のとおりたどってください。 ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　（トップページ ＞ くらし・手続き ＞ 健康・医療 ＞ 感染症・予防接種 ＞ 感染症発生動向） 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
