神戸市感染症発生動向調査週報 平成28年6月22日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第24週 2016年 6月 13日 ～ 2016年 6月 19日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,ヘルパンギーナが増加傾向にあり ます。6月頃から乳幼児を中心に 患者が増え始め7～8月にピークを 迎えます。症状はヘルペス(水疱) とアンギーナ(のどの炎症)です。 感染すると2～5日の潜伏期間後に 突然の高熱（39℃前後）を発症 し、口蓋垂付近に水疱や炎症等の 症状が現れますが、7日以内に治 癒します。感染経路は経口・飛 沫・接触感染です。回復しても3 ～4週間糞便中にウイルスが排泄 されます。これからの季節は、夏 かぜ（咽頭結膜熱・手足口病・ヘ ルパンギーナ等）が増加します。 集団発生の場ではこまめな手洗い やうがいを実施し、タオルの共用 は避けるなど感染予防に努めま しょう。,,,,
ＲＳウイルス感染症,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
咽頭結膜熱,1,,2,,,2,3,1,,9,,3,3,,1,,,,,,1,,,1,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,7,3,4,,5,,5,2,10,36,,1,3,2,3,5,5,6,5,3,,3,,,,,,,,
感染性胃腸炎,12,11,11,14,35,5,56,95,14,253,2,20,43,14,31,29,19,12,14,7,6,31,7,18,,,,,,
水痘,,,,,,,1,,4,5,,,,,1,1,2,,,1,,,,,,,,,,
手足口病,1,,,,,,,2,4,7,,,2,1,1,,1,1,,,,,,1,,,,,,
伝染性紅斑,3,,,,5,,1,1,6,16,,1,2,2,2,3,2,1,2,,1,,,,,,,,,
突発性発疹,,1,,,2,2,5,,6,16,1,6,7,2,,,,,,,,,,,,,,,,
百日咳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヘルパンギーナ,8,,3,,5,2,2,16,6,42,1,6,15,9,2,2,2,2,,1,1,,,1,,,,,,
流行性耳下腺炎,4,1,2,3,10,,3,6,9,38,,,,1,7,7,7,5,4,4,1,1,1,,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性角結膜炎,,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,1,1,
（定点機関から報告されたその他の感染症情報）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東灘区○ノロウイルス感染症３例：年齢・性別不詳（６１０１） 中央区○アデノウイルス感染症６例：０～４歳女、５～９歳女、１０代男女（６３０１） 北　 区○病原性大腸菌感染症１例：０～４歳男（６５０５） 北　 区○カンピロバクター腸炎２例：５～９歳男（６５０５） 垂水区○カンピロバクター腸炎１例：年齢・性別不詳（６８０４） 垂水区○帯状疱疹１例：年齢・性別不詳（６８０４） 西　 区○ロタウイルス感染症２例：年齢・性別不詳（６９０３）,,,,,,,,,,,【結核に関する情報】　　今週の結核届出患者数は５人（うち潜在性結核感染症２人）です。 【市内の感染症の状況】 　　 市内の学校や未就学児施設で流行性耳下腺炎が流行しています。 　　　患者報告数は例年よりもかなり多くなっています。 　　　髄膜炎や難聴など重症化することがあり、予防接種が有効です。 　　　１歳以上で接種することができます（任意・有料） 【感染症発生動向調査事業実施要綱】 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,
〔お知らせ〕　バックナンバーは神戸市のホームページからご覧いただけます。 【感染症発生動向調査事業実施要綱】 　神戸市　発生動向　〔検索〕 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　または、神戸市ホームページ上段のバナーを以下のとおりたどってください。 ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　（トップページ ＞ くらし・手続き ＞ 健康・医療 ＞ 感染症・予防接種 ＞ 感染症発生動向） 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
