神戸市感染症発生動向調査週報 平成28年6月15日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第23週 2016年 6月 6日 ～ 2016年 6月 12日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,,,2,,,,,,,2,,,,,1,,,,,,,1,,,,,,,,
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,先週に引き続き風しんの届出があ り、今月はこれで３例目となりま した。風しんの３症状は全身に広 がる赤い発しん、耳の後部や首す じのリンパ節腫脹、発熱等です。 医療機関等で症状等から風しんを 疑った場合は直ちに保健所まで検 査のご相談をお願い致します。 （TEL:078-322-6789）風しんは発 疹出現の７日前から感染する可能 性があります。一度、ご自分の既 往歴・予防接種歴をご確認くださ い。妊婦（特に妊娠初期）の方が 風しんウイルスに感染すると胎児 も感染し、難聴、心疾患、白内障 等の障害を持って生まれてくる可 能性があります。周りに妊娠希望 の女性や妊婦がいる方は予防接種 を受けましょう。,,,,
ＲＳウイルス感染症,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
咽頭結膜熱,3,1,,,,1,,5,,10,,1,3,2,,1,2,,,,,1,,,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,4,3,4,,2,2,8,2,11,36,1,,1,1,4,7,7,2,3,4,,4,,2,,,,,,
感染性胃腸炎,27,6,15,7,29,7,73,89,13,266,1,20,42,21,32,38,18,17,23,11,7,18,6,12,,,,,,
水痘,1,,1,1,5,1,3,1,3,16,,2,2,,2,3,3,3,,,,1,,,,,,,,
手足口病,5,,1,1,,,,4,6,17,,1,7,6,,,1,,2,,,,,,,,,,,
伝染性紅斑,2,,1,3,,,1,5,1,13,,,1,1,2,3,3,2,1,,,,,,,,,,,
突発性発疹,3,2,,,3,1,2,4,2,17,,5,5,7,,,,,,,,,,,,,,,,
百日咳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヘルパンギーナ,3,,2,1,,2,2,5,3,18,,,7,3,3,2,1,2,,,,,,,,,,,,
流行性耳下腺炎,3,1,1,,7,2,5,2,3,24,,,1,2,2,9,2,2,2,2,2,,,,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性角結膜炎,2,,,,,,1,,1,4,,,,,,,,,,,,,,,1,,3,,,
（定点機関から報告されたその他の感染症情報）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東灘区○ノロウイルス感染症５例：年齢・性別不詳（６１０１） 東灘区○ロタウイルス感染症７例：年齢・性別不詳（６１０１） 中央区○ロタウイルス感染症１例：０～４歳男（６３０１） 北　 区○病原性大腸菌感染症１例：０～４歳男（６５０５） 北　 区○アデノウイルス感染症１例：１０代男（６５０５） 西　 区○アデノウイルス感染症１例：５～９歳男（６９０１） 西　 区○マイコプラズマ感染症１例：１０代男（６９０２） 西　 区○ヒトメタニューモウイルス感染症１例：０～４歳女（６９０５）,,,,,,,,,,,"【結核に関する情報】　　今週の結核届出患者数は７人（うち潜在性結核感染症１人）です。 【市内の感染症の状況】 　　神戸市では風しん予防接種費用の一部助成（助成額2,500円）を行っています。 対象者等詳細は下記のページにてご確認ください。 　　（神戸市ホームページ：　風しん予防接種の助成について） 　　http://www.city.kobe.lg.jp/life/health/infection/vaccination/husin-josei.html 【感染症発生動向調査事業実施要綱】 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。",,,,,,,,,,,,,,,,,,,
〔お知らせ〕　バックナンバーは神戸市のホームページからご覧いただけます。 【感染症発生動向調査事業実施要綱】 　神戸市　発生動向　〔検索〕 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　または、神戸市ホームページ上段のバナーを以下のとおりたどってください。 ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　（トップページ ＞ くらし・手続き ＞ 健康・医療 ＞ 感染症・予防接種 ＞ 感染症発生動向） 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
