神戸市感染症発生動向調査週報 平成28年3月9日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第９週 2016年 2月 29日 ～ 2016年 3月 6日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,213,127,87,49,299,88,226,329,395,"1,813",2,19,45,70,75,114,112,117,124,133,127,390,77,36,99,114,55,62,22,20
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,インフルエンザの定点あたり患者 数は37.77人で、警報レベルの流 行が続いています。（先週は37.1 人）この時期の患者数としてはか なり多く、学校園の学級閉鎖の報 告も依然として多い状況です。 発症後すぐに抗インフルエンザ薬 を服用すると、多くは早い段階で 症状が緩和します。そのため、解 熱して回復したと判断し、登園登 校された場合、ウイルスをふりま き感染を拡大させることがありま す。下記の出席停止のめやすを参 考に医師と相談の上、登園登校し ましょう。 【出席停止のめやす】 発症後５日を経過し、かつ解熱後 ２日（乳幼児にあっては３日）を 経過するまで,,,,
ＲＳウイルス感染症,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,
咽頭結膜熱,3,1,,,,,,,,4,,,,2,1,1,,,,,,,,,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,6,7,2,1,1,1,4,17,23,62,,,,5,3,11,11,8,5,3,7,8,,1,,,,,,
感染性胃腸炎,7,3,9,7,31,3,32,76,15,183,1,10,25,12,10,11,19,12,10,7,10,26,15,15,,,,,,
水痘,,,,2,1,1,,1,4,9,,,2,2,1,,1,2,,1,,,,,,,,,,
手足口病,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
伝染性紅斑,,1,,,5,,3,1,6,16,,,,3,1,4,3,3,2,,,,,,,,,,,
突発性発疹,1,,1,,1,1,,4,,8,,3,5,,,,,,,,,,,,,,,,,
百日咳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヘルパンギーナ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性耳下腺炎,,,,,8,,,1,1,10,,,,,1,3,2,3,,1,,,,,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性角結膜炎,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,
（定点機関から報告されたその他の感染症情報）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東灘区○アデノウイルス感染症１例：１０代男（６１０１） 垂水区○病原性大腸菌感染症２例：性別・年齢不詳（６８０４） 西　 区○病原性大腸菌とカンピロバクターの混合感染１例：１０代女（６９０１） 西　 区○マイコプラズマ感染症２例：０～４歳男、５～９歳男（６９０５）,,,,,,,,,,,【結核に関する情報】　　今週の結核届出患者数は13人（うち潜在性結核感染症3人）です。 【市内の感染症の状況】 　　　　インフルエンザの定点あたり患者数は37.77人で 　　　　先週に引き続き警報レベルを超えています。(先週は37.1人） 【感染症発生動向調査事業実施要綱】 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,
〔お知らせ〕　バックナンバーは神戸市のホームページからご覧いただけます。 【感染症発生動向調査事業実施要綱】 　神戸市　発生動向　〔検索〕 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　または、神戸市ホームページ上段のバナーを以下のとおりたどってください。 ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　（トップページ ＞ くらし・手続き ＞ 健康・医療 ＞ 感染症・予防接種 ＞ 感染症発生動向） 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
