神戸市感染症発生動向調査週報 平成28年1月13日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第１週 2016年 1月 4日 ～ 2016年 1月 10日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,3,4,9,6,6,5,14,17,16,80,1,1,4,3,5,7,3,1,8,2,2,3,2,11,11,8,4,3,1,
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,　平成27年の侵襲性肺炎球菌感染 症の報告数が全数報告が開始され た平成25年以降最多となりまし た。(34例)この疾患は肺炎球菌が 本来は無菌環境である髄液又は血 液から検出されたものをいい、小 児および高齢者を中心に報告があ ります。診断した医師は５類の届 出が必要です。感染経路は飛沫感 染で肺炎のほか髄膜炎や菌血症な ど重症化することがあります。 　感染予防にはワクチン接種が有 効です。乳幼児および高齢者の定 期予防接種の対象者は全額または 一部公費助成により接種できま す。かかりつけ医と相談の上接種 してください。（対象年齢等詳細 は市ホームページなどでご確認く ださい）,,,,
ＲＳウイルス感染症,4,,2,,3,,13,7,4,33,14,9,5,3,2,,,,,,,,,,,,,,,
咽頭結膜熱,11,1,1,,,2,4,3,2,24,,2,7,6,,1,3,2,1,,,1,,1,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,3,9,2,,,4,5,6,8,37,,1,1,1,3,4,4,8,3,3,2,7,,,,,,,,
感染性胃腸炎,18,11,3,9,23,16,37,58,22,197,,16,42,16,13,17,11,8,9,10,1,19,8,27,,,,,,
水痘,1,3,,2,8,,3,7,7,31,,,6,1,4,8,4,1,2,1,2,1,1,,,,,,,
手足口病,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
伝染性紅斑,2,1,,,9,3,,2,4,21,,,3,2,1,2,6,3,2,,1,1,,,,,,,,
突発性発疹,2,,1,,,1,2,2,3,11,,1,10,,,,,,,,,,,,,,,,,
百日咳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヘルパンギーナ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性耳下腺炎,,,,,11,1,,,5,17,,,,,1,5,,3,3,2,,3,,,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性角結膜炎,2,,,2,,1,,2,,7,,,,,1,,,,,1,,,,,3,1,,1,,
（定点機関から報告されたその他の感染症情報）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東灘区○マイコプラズマ感染症１例：５～９歳男（６１０１） 灘　 区○マイコプラズマ感染症１例：５～９歳男（６２０２） 中央区○アデノウイルス感染症１例：０～４歳男（６３０１） 北　 区○病原性大腸菌感染症１例：０～４歳女（６５０５） 垂水区○細菌性腸炎１例：性別・年齢不詳（６８０４） 垂水区○病原性大腸菌感染症２例：性別・年齢不詳（６８０４） 西　 区○マイコプラズマ感染症１例：０～４歳男（６９０２） 西　 区○アデノウイルス感染症１例：０～４歳男（６９０２） 西　 区○マイコプラズマ感染症２例：０～４歳女、５～９歳女（６９０２）,,,,,,,,,,,【結核に関する情報】　　今週の結核届出患者数は18人（うち潜在性結核感染症1人）です。 【市内の感染症の状況】 　　　　インフルエンザの定点あたり患者報告数が1.67人となり、 　　　　流行開始の目安となる１人を上回りました。 　　　　こまめな手洗い・うがい・マスク着用を心がけましょう。 【感染症発生動向調査事業実施要綱】 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,
〔お知らせ〕　バックナンバーは神戸市のホームページからご覧いただけます。 【感染症発生動向調査事業実施要綱】 　神戸市　発生動向　〔検索〕 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　または、神戸市ホームページ上段のバナーを以下のとおりたどってください。 ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　（トップページ ＞ くらし・手続き ＞ 健康・医療 ＞ 感染症・予防接種 ＞ 感染症発生動向） 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
