神戸市感染症発生動向調査週報 平成28年5月18日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第19週 2016年 5月 9日 ～ 2016年 5月 16日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,1,,,,2,1,4,12,4,24,1,,1,,1,,1,1,,4,1,3,3,,1,2,4,1,,1
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,今週、五類感染症のクロイツフェ ルトヤコブ病の届出がありまし た。脳に異常なプリオン蛋白が沈 着し、脳神経機能が障害される病 気はプリオン病と呼ばれ、本疾患 はその代表的なものです。日本で は毎年100万人に1人が発症し、神 戸市で毎年数例の報告がありま す。神経難病のひとつで、抑う つ、不安などの精神症状で始ま り、進行性認知症、運動失調等を 呈し、発症から1年～2年で全身衰 弱・呼吸不全・肺炎などで死亡し ます。感染経路は不明ですが、人 から人への感染の報告はなく、感 染者の角膜や脳硬膜を移植された 人で発症した例や海外では牛海綿 状脳症（狂牛病・BSE）が食肉を 介して感染した疑いのある例が報 告されています。,,,,
ＲＳウイルス感染症,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
咽頭結膜熱,2,,,1,,,1,14,2,20,,1,7,2,2,2,4,,1,,,,,1,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,14,,4,1,2,3,11,7,11,53,,,2,3,8,6,9,6,4,4,6,5,,,,,,,,
感染性胃腸炎,9,5,9,9,41,8,61,83,17,242,1,22,32,26,25,23,21,15,13,15,9,18,1,21,,,,,,
水痘,2,4,1,3,2,,2,1,2,17,,2,2,2,3,3,,,,2,,2,,1,,,,,,
手足口病,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,
伝染性紅斑,6,,,1,4,,2,6,,19,,,,1,4,1,5,,3,2,,3,,,,,,,,
突発性発疹,2,,,,,,1,5,4,12,,4,5,1,,2,,,,,,,,,,,,,,
百日咳,,,,,,,,,4,4,,,,1,1,2,,,,,,,,,,,,,,
ヘルパンギーナ,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,
流行性耳下腺炎,2,,,1,17,,1,5,,26,,,3,,,8,5,5,2,2,1,,,,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性角結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（定点機関から報告されたその他の感染症情報）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東灘区○ノロウイルス感染症１例：年齢・性別不詳（６１０１） 中央区○アデノウイルス感染症４例：０～４歳男女（６３０１） 中央区○ロタウイルス感染症１例：５～９歳女（６３０１） 北　 区○病原性大腸菌感染症１例：０～４歳女（６５０５） 北　 区○ロタウイルス感染症１例：０～４歳女（６５０５） 垂水区○病原性大腸菌感染症１例：年齢・性別不詳（６８０４） 垂水区○細菌性腸炎（カンピロバクター）１例：年齢・性別不詳（６８０４） 西　 区○ヒトメタニューもウイルス感染症２例：０～４歳男女（６９０５）,,,,,,,,,,,【結核に関する情報】　　今週の結核届出患者数は15人（うち潜在性結核感染症3人）です。 【市内の感染症の状況】 　　　　注意報および警報水準の感染症はありません。 【感染症発生動向調査事業実施要綱】 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,
〔お知らせ〕　バックナンバーは神戸市のホームページからご覧いただけます。 【感染症発生動向調査事業実施要綱】 　神戸市　発生動向　〔検索〕 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　または、神戸市ホームページ上段のバナーを以下のとおりたどってください。 ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　（トップページ ＞ くらし・手続き ＞ 健康・医療 ＞ 感染症・予防接種 ＞ 感染症発生動向） 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
