神戸市感染症発生動向調査週報 平成28年3月30日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第12週 2016年 3月 21日 ～ 2016年 3月 27日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,52,49,15,23,51,25,67,215,140,637,4,6,14,27,23,24,29,41,31,34,53,160,21,23,39,47,25,16,12,8
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,　2週連続でデング熱の届出があ りました。（いずれも海外への渡 航歴あり） 　海外ではジカウイルス感染症や デング熱などの蚊媒介感染症をは じめ、A型肝炎やコレラ、狂犬病 等日本ではあまり見られない感染 症にかかる可能性があります。 　海外渡航時には、渡航先の感染 症の流行状況や予防方法の知識を ご確認ください。これらの情報は 検疫所や関係機関のホームページ などで入手することができます。 また、予防接種が受けられる感染 症については渡航前に余裕を持っ て医療機関に相談しましょう。 【参考】厚生労働省検疫所 （FORTH）ホームページ http://www.forth.go.jp/,,,,
ＲＳウイルス感染症,,,,,,,,1,1,2,1,,,,1,,,,,,,,,,,,,,,
咽頭結膜熱,1,,,,,,,4,2,7,,1,,1,1,2,1,,,1,,,,,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,5,1,4,,,,4,9,7,30,,1,,2,1,5,7,2,1,3,,4,1,3,,,,,,
感染性胃腸炎,3,10,7,3,17,5,21,45,8,119,1,4,13,15,13,11,13,8,6,2,3,11,3,16,,,,,,
水痘,,,,3,2,,3,,1,9,,,1,,1,,4,2,,,,1,,,,,,,,
手足口病,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
伝染性紅斑,,2,,,4,,,,2,8,,,,1,2,2,1,,,1,,1,,,,,,,,
突発性発疹,2,,,,,,1,2,,5,,1,4,,,,,,,,,,,,,,,,,
百日咳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヘルパンギーナ,1,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
流行性耳下腺炎,2,,,,6,,,,4,12,,,,,1,,3,1,5,1,1,,,,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,
流行性角結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（定点機関から報告されたその他の感染症情報）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東灘区○ヒトメタニューモウイルス感染症１例：年齢・性別不詳（６１０１） 灘　 区○マイコプラズマ感染症１例：５～９歳男（６２０２） 灘　 区○インフルエンザＡ・STREP混合感染１例：０～４歳女（６２０２） 中央区○マイコプラズマ感染症１例：０～４歳女（６３０１） 中央区○アデノウイルス感染症１例：０～４歳女（６３０１） 北　 区○アデノウイルス感染症１例：０～４歳女（６５０５） 北　 区○マイコプラズマ感染症１例：１０代男（６５０５） 垂水区○病原性大腸菌感染症１例：性別・年齢不詳（６８０４） 垂水区○細菌性腸炎感染症（カンピロバクター）１例：性別・年齢不詳（６８０４） 西　 区○アデノウイルス感染症２例：性別・年齢不詳（６９０３）,,,,,,,,,,,【結核に関する情報】　　今週の結核届出患者数は16人（うち潜在性結核感染症2人）です。 【市内の感染症の状況】 　　 インフルエンザの定点あたり患者数は13.27人で ３週連続で患者数は大幅に減少しています。（先週は18.79人） 【感染症発生動向調査事業実施要綱】 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,
〔お知らせ〕　バックナンバーは神戸市のホームページからご覧いただけます。 【感染症発生動向調査事業実施要綱】 　神戸市　発生動向　〔検索〕 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　または、神戸市ホームページ上段のバナーを以下のとおりたどってください。 ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　（トップページ ＞ くらし・手続き ＞ 健康・医療 ＞ 感染症・予防接種 ＞ 感染症発生動向） 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
