神戸市感染症発生動向調査週報 平成28年1月20日 作成 神戸市感染症情報センター 報告定点数 48 ヶ所 第２週 2016年 1月 11日 ～ 2016年 1月 17日 インフルエンザ 設置定点数 48 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～5ヶ月,～11ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,～79歳,80歳～
インフルエンザ,17,5,7,4,17,17,15,33,14,129,,1,6,8,9,10,10,9,3,3,3,20,15,6,6,8,5,6,1,
報告定点数 31 ヶ所 小児科 設置定点数 31 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,20歳～,,流行性耳下腺炎(おたふくかぜ)の 報告が全国的に増加しています。 ムンプスウイルスによる感染症で ３～６歳の小児に好発しますが、 他の年齢でもみられ、成人が感染 すると症状が重くなる傾向があり ます。感染経路は飛沫・接触感染 です。発症すると発熱や耳の下か らあごのあたりに腫れと痛みが現 れます。まれに髄膜炎、精巣炎、 卵巣炎、膵炎、難聴などの合併症 を起こすことがあります。 予防方法に予防接種があり、任意 接種（公費助成なし）として１歳 以上で接種することができます。 学校保健安全法では出席停止対象 の感染症に指定されています。 主治医の許可を得たのち登校させ ましょう.,,,,
ＲＳウイルス感染症,2,,2,,5,,3,1,5,18,1,5,6,5,1,,,,,,,,,,,,,,,
咽頭結膜熱,2,,2,,,2,,3,1,10,1,,3,1,,1,2,,1,,1,,,,,,,,,
Ａ群溶血性レンサ球菌咽頭炎,7,3,2,,4,3,7,3,28,57,,,,4,4,10,7,4,6,2,7,9,2,2,,,,,,
感染性胃腸炎,19,8,7,4,29,8,30,70,23,198,2,11,23,19,19,16,18,11,6,10,4,21,16,22,,,,,,
水痘,1,,2,,2,1,1,3,1,11,,1,2,2,2,1,2,1,,,,,,,,,,,,
手足口病,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
伝染性紅斑,2,1,,,13,2,1,1,3,23,,1,,,1,4,6,3,3,4,,1,,,,,,,,
突発性発疹,1,,1,,,1,3,2,1,9,,3,6,,,,,,,,,,,,,,,,,
百日咳,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,
ヘルパンギーナ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性耳下腺炎,,,,,12,,4,1,3,20,,,1,2,2,3,2,2,4,,1,3,,,,,,,,
報告定点数 10 ヶ所 眼科 設置定点数 10 ヶ所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病名称,東灘,灘,中央,兵庫,北,長田,須磨,垂水,西,計,～6ヶ月,～12ヶ月,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,～14歳,～19歳,～29歳,～39歳,～49歳,～59歳,～69歳,70歳～,視する さい。
急性出血性結膜炎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流行性角結膜炎,,,,,,,,2,,2,,,,,,,,,,,,,,,1,,,1,,
（定点機関から報告されたその他の感染症情報）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東灘区○マイコプラズマ感染症１例：５～９歳女（６１０１） 灘　 区○マイコプラズマ感染症２例：５～９歳男女（６２０２） 垂水区○病原性大腸菌感染症２例：性別・年齢不詳（６８０４） 垂水区○細菌性腸炎（カンピロバクター）２例：性別・年齢不詳（６８０４） 垂水区○マイコプラズマ感染症１例：性別・年齢不詳（６８０４） 西　 区○マイコプラズマ感染症２例：５～９歳男女（６９０５）,,,,,,,,,,,【結核に関する情報】　　今週の結核届出患者数は６人（うち潜在性結核感染症２人）です。 【市内の感染症の状況】 　　　　今週のインフルエンザ定点あたり患者報告数は2.69人で、 　　　　流行開始の目安となる１人を上回っています。（先週は1.67人） 　　　　手洗い・うがい・マスク着用を心がけ、流行ピークを迎える前に 　　　　予防接種を受けましょう。（効果が出るまで２週間程度かかります） 【感染症発生動向調査事業実施要綱】 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,
〔お知らせ〕　バックナンバーは神戸市のホームページからご覧いただけます。 【感染症発生動向調査事業実施要綱】 　神戸市　発生動向　〔検索〕 　http://www.city.kobe.lg.jp/life/health/infection/trend/img/youkou110729.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　または、神戸市ホームページ上段のバナーを以下のとおりたどってください。 ※病原体サーベイランスとは、流行する感染症の病原体を詳しく調べて、その特徴や流行状況を監視する 　（トップページ ＞ くらし・手続き ＞ 健康・医療 ＞ 感染症・予防接種 ＞ 感染症発生動向） 　システムです。 解析結果は、「神戸市環境保健研究所における病原体分離・検出状況」をご覧ください。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
